Date,Time,Water Temp C,Water RowID,SiteID,Water LoggerID,Date Time
21-Jul-13,12:00,22.298,,HRCC,9734130,2013-07-21 12:00
21-Jul-13,12:30,22.489,,HRCC,9734130,2013-07-21 12:30
21-Jul-13,13:00,22.561,,HRCC,9734130,2013-07-21 13:00
21-Jul-13,13:30,22.944,,HRCC,9734130,2013-07-21 13:30
21-Jul-13,14:00,23.184,,HRCC,9734130,2013-07-21 14:00
21-Jul-13,14:30,23.136,,HRCC,9734130,2013-07-21 14:30
21-Jul-13,15:00,23.4,,HRCC,9734130,2013-07-21 15:00
21-Jul-13,15:30,23.448,,HRCC,9734130,2013-07-21 15:30
21-Jul-13,16:00,23.545,,HRCC,9734130,2013-07-21 16:00
21-Jul-13,16:30,23.569,,HRCC,9734130,2013-07-21 16:30
21-Jul-13,17:00,23.569,,HRCC,9734130,2013-07-21 17:00
21-Jul-13,17:30,23.665,,HRCC,9734130,2013-07-21 17:30
21-Jul-13,18:00,23.761,,HRCC,9734130,2013-07-21 18:00
21-Jul-13,18:30,23.833,,HRCC,9734130,2013-07-21 18:30
21-Jul-13,19:00,23.857,,HRCC,9734130,2013-07-21 19:00
21-Jul-13,19:30,23.905,,HRCC,9734130,2013-07-21 19:30
21-Jul-13,20:00,23.93,,HRCC,9734130,2013-07-21 20:00
21-Jul-13,20:30,23.93,,HRCC,9734130,2013-07-21 20:30
21-Jul-13,21:00,23.905,,HRCC,9734130,2013-07-21 21:00
21-Jul-13,21:30,23.881,,HRCC,9734130,2013-07-21 21:30
21-Jul-13,22:00,23.809,,HRCC,9734130,2013-07-21 22:00
21-Jul-13,22:30,23.737,,HRCC,9734130,2013-07-21 22:30
21-Jul-13,23:00,23.641,,HRCC,9734130,2013-07-21 23:00
21-Jul-13,23:30,23.521,,HRCC,9734130,2013-07-21 23:30
22-Jul-13,00:00,23.424,,HRCC,9734130,2013-07-22 00:00
22-Jul-13,00:30,23.304,,HRCC,9734130,2013-07-22 00:30
22-Jul-13,01:00,23.16,,HRCC,9734130,2013-07-22 01:00
22-Jul-13,01:30,23.016,,HRCC,9734130,2013-07-22 01:30
22-Jul-13,02:00,22.872,,HRCC,9734130,2013-07-22 02:00
22-Jul-13,02:30,22.681,,HRCC,9734130,2013-07-22 02:30
22-Jul-13,03:00,22.537,,HRCC,9734130,2013-07-22 03:00
22-Jul-13,03:30,22.369,,HRCC,9734130,2013-07-22 03:30
22-Jul-13,04:00,22.202,,HRCC,9734130,2013-07-22 04:00
22-Jul-13,04:30,22.034,,HRCC,9734130,2013-07-22 04:30
22-Jul-13,05:00,21.867,,HRCC,9734130,2013-07-22 05:00
22-Jul-13,05:30,21.7,,HRCC,9734130,2013-07-22 05:30
22-Jul-13,06:00,21.557,,HRCC,9734130,2013-07-22 06:00
22-Jul-13,06:30,21.437,,HRCC,9734130,2013-07-22 06:30
22-Jul-13,07:00,21.342,,HRCC,9734130,2013-07-22 07:00
22-Jul-13,07:30,21.294,,HRCC,9734130,2013-07-22 07:30
22-Jul-13,08:00,21.246,,HRCC,9734130,2013-07-22 08:00
22-Jul-13,08:30,21.223,,HRCC,9734130,2013-07-22 08:30
22-Jul-13,09:00,21.246,,HRCC,9734130,2013-07-22 09:00
22-Jul-13,09:30,21.318,,HRCC,9734130,2013-07-22 09:30
22-Jul-13,10:00,21.413,,HRCC,9734130,2013-07-22 10:00
22-Jul-13,10:30,21.485,,HRCC,9734130,2013-07-22 10:30
22-Jul-13,11:00,21.628,,HRCC,9734130,2013-07-22 11:00
22-Jul-13,11:30,21.915,,HRCC,9734130,2013-07-22 11:30
22-Jul-13,12:00,22.106,,HRCC,9734130,2013-07-22 12:00
22-Jul-13,12:30,22.298,,HRCC,9734130,2013-07-22 12:30
22-Jul-13,13:00,22.537,,HRCC,9734130,2013-07-22 13:00
22-Jul-13,13:30,22.729,,HRCC,9734130,2013-07-22 13:30
22-Jul-13,14:00,22.872,,HRCC,9734130,2013-07-22 14:00
22-Jul-13,14:30,22.968,,HRCC,9734130,2013-07-22 14:30
22-Jul-13,15:00,23.064,,HRCC,9734130,2013-07-22 15:00
22-Jul-13,15:30,23.16,,HRCC,9734130,2013-07-22 15:30
22-Jul-13,16:00,23.208,,HRCC,9734130,2013-07-22 16:00
22-Jul-13,16:30,23.328,,HRCC,9734130,2013-07-22 16:30
22-Jul-13,17:00,23.448,,HRCC,9734130,2013-07-22 17:00
22-Jul-13,17:30,23.545,,HRCC,9734130,2013-07-22 17:30
22-Jul-13,18:00,23.641,,HRCC,9734130,2013-07-22 18:00
22-Jul-13,18:30,23.713,,HRCC,9734130,2013-07-22 18:30
22-Jul-13,19:00,23.713,,HRCC,9734130,2013-07-22 19:00
22-Jul-13,19:30,23.737,,HRCC,9734130,2013-07-22 19:30
22-Jul-13,20:00,23.713,,HRCC,9734130,2013-07-22 20:00
22-Jul-13,20:30,23.689,,HRCC,9734130,2013-07-22 20:30
22-Jul-13,21:00,23.689,,HRCC,9734130,2013-07-22 21:00
22-Jul-13,21:30,23.665,,HRCC,9734130,2013-07-22 21:30
22-Jul-13,22:00,23.641,,HRCC,9734130,2013-07-22 22:00
22-Jul-13,22:30,23.617,,HRCC,9734130,2013-07-22 22:30
22-Jul-13,23:00,23.569,,HRCC,9734130,2013-07-22 23:00
22-Jul-13,23:30,23.497,,HRCC,9734130,2013-07-22 23:30
23-Jul-13,00:00,23.448,,HRCC,9734130,2013-07-23 00:00
23-Jul-13,00:30,23.376,,HRCC,9734130,2013-07-23 00:30
23-Jul-13,01:00,23.304,,HRCC,9734130,2013-07-23 01:00
23-Jul-13,01:30,23.232,,HRCC,9734130,2013-07-23 01:30
23-Jul-13,02:00,23.16,,HRCC,9734130,2013-07-23 02:00
23-Jul-13,02:30,23.088,,HRCC,9734130,2013-07-23 02:30
23-Jul-13,03:00,23.016,,HRCC,9734130,2013-07-23 03:00
23-Jul-13,03:30,22.92,,HRCC,9734130,2013-07-23 03:30
23-Jul-13,04:00,22.8,,HRCC,9734130,2013-07-23 04:00
23-Jul-13,04:30,22.705,,HRCC,9734130,2013-07-23 04:30
23-Jul-13,05:00,22.585,,HRCC,9734130,2013-07-23 05:00
23-Jul-13,05:30,22.489,,HRCC,9734130,2013-07-23 05:30
23-Jul-13,06:00,22.393,,HRCC,9734130,2013-07-23 06:00
23-Jul-13,06:30,22.274,,HRCC,9734130,2013-07-23 06:30
23-Jul-13,07:00,22.178,,HRCC,9734130,2013-07-23 07:00
23-Jul-13,07:30,22.13,,HRCC,9734130,2013-07-23 07:30
23-Jul-13,08:00,22.106,,HRCC,9734130,2013-07-23 08:00
23-Jul-13,08:30,22.106,,HRCC,9734130,2013-07-23 08:30
23-Jul-13,09:00,22.106,,HRCC,9734130,2013-07-23 09:00
23-Jul-13,09:30,22.13,,HRCC,9734130,2013-07-23 09:30
23-Jul-13,10:00,22.178,,HRCC,9734130,2013-07-23 10:00
23-Jul-13,10:30,22.321,,HRCC,9734130,2013-07-23 10:30
23-Jul-13,11:00,22.513,,HRCC,9734130,2013-07-23 11:00
23-Jul-13,11:30,22.8,,HRCC,9734130,2013-07-23 11:30
23-Jul-13,12:00,22.944,,HRCC,9734130,2013-07-23 12:00
23-Jul-13,12:30,23.136,,HRCC,9734130,2013-07-23 12:30
23-Jul-13,13:00,23.352,,HRCC,9734130,2013-07-23 13:00
23-Jul-13,13:30,23.4,,HRCC,9734130,2013-07-23 13:30
23-Jul-13,14:00,23.424,,HRCC,9734130,2013-07-23 14:00
23-Jul-13,14:30,23.28,,HRCC,9734130,2013-07-23 14:30
23-Jul-13,15:00,23.352,,HRCC,9734130,2013-07-23 15:00
23-Jul-13,15:30,23.28,,HRCC,9734130,2013-07-23 15:30
23-Jul-13,16:00,23.112,,HRCC,9734130,2013-07-23 16:00
23-Jul-13,16:30,23.016,,HRCC,9734130,2013-07-23 16:30
23-Jul-13,17:00,22.944,,HRCC,9734130,2013-07-23 17:00
23-Jul-13,17:30,22.944,,HRCC,9734130,2013-07-23 17:30
23-Jul-13,18:00,22.896,,HRCC,9734130,2013-07-23 18:00
23-Jul-13,18:30,22.848,,HRCC,9734130,2013-07-23 18:30
23-Jul-13,19:00,22.848,,HRCC,9734130,2013-07-23 19:00
23-Jul-13,19:30,22.896,,HRCC,9734130,2013-07-23 19:30
23-Jul-13,20:00,22.92,,HRCC,9734130,2013-07-23 20:00
23-Jul-13,20:30,22.944,,HRCC,9734130,2013-07-23 20:30
23-Jul-13,21:00,22.92,,HRCC,9734130,2013-07-23 21:00
23-Jul-13,21:30,22.896,,HRCC,9734130,2013-07-23 21:30
23-Jul-13,22:00,22.872,,HRCC,9734130,2013-07-23 22:00
23-Jul-13,22:30,22.848,,HRCC,9734130,2013-07-23 22:30
23-Jul-13,23:00,22.776,,HRCC,9734130,2013-07-23 23:00
23-Jul-13,23:30,22.729,,HRCC,9734130,2013-07-23 23:30
24-Jul-13,00:00,22.657,,HRCC,9734130,2013-07-24 00:00
24-Jul-13,00:30,22.561,,HRCC,9734130,2013-07-24 00:30
24-Jul-13,01:00,22.489,,HRCC,9734130,2013-07-24 01:00
24-Jul-13,01:30,22.393,,HRCC,9734130,2013-07-24 01:30
24-Jul-13,02:00,22.298,,HRCC,9734130,2013-07-24 02:00
24-Jul-13,02:30,22.202,,HRCC,9734130,2013-07-24 02:30
24-Jul-13,03:00,22.106,,HRCC,9734130,2013-07-24 03:00
24-Jul-13,03:30,22.011,,HRCC,9734130,2013-07-24 03:30
24-Jul-13,04:00,21.915,,HRCC,9734130,2013-07-24 04:00
24-Jul-13,04:30,21.843,,HRCC,9734130,2013-07-24 04:30
24-Jul-13,05:00,21.748,,HRCC,9734130,2013-07-24 05:00
24-Jul-13,05:30,21.652,,HRCC,9734130,2013-07-24 05:30
24-Jul-13,06:00,21.581,,HRCC,9734130,2013-07-24 06:00
24-Jul-13,06:30,21.533,,HRCC,9734130,2013-07-24 06:30
24-Jul-13,07:00,21.485,,HRCC,9734130,2013-07-24 07:00
24-Jul-13,07:30,21.461,,HRCC,9734130,2013-07-24 07:30
24-Jul-13,08:00,21.461,,HRCC,9734130,2013-07-24 08:00
24-Jul-13,08:30,21.461,,HRCC,9734130,2013-07-24 08:30
24-Jul-13,09:00,21.461,,HRCC,9734130,2013-07-24 09:00
24-Jul-13,09:30,21.461,,HRCC,9734130,2013-07-24 09:30
24-Jul-13,10:00,21.485,,HRCC,9734130,2013-07-24 10:00
24-Jul-13,10:30,21.533,,HRCC,9734130,2013-07-24 10:30
24-Jul-13,11:00,21.604,,HRCC,9734130,2013-07-24 11:00
24-Jul-13,11:30,21.652,,HRCC,9734130,2013-07-24 11:30
24-Jul-13,12:00,21.891,,HRCC,9734130,2013-07-24 12:00
24-Jul-13,12:30,22.154,,HRCC,9734130,2013-07-24 12:30
24-Jul-13,13:00,22.441,,HRCC,9734130,2013-07-24 13:00
24-Jul-13,13:30,22.776,,HRCC,9734130,2013-07-24 13:30
24-Jul-13,14:00,22.968,,HRCC,9734130,2013-07-24 14:00
24-Jul-13,14:30,22.992,,HRCC,9734130,2013-07-24 14:30
24-Jul-13,15:00,23.136,,HRCC,9734130,2013-07-24 15:00
24-Jul-13,15:30,23.184,,HRCC,9734130,2013-07-24 15:30
24-Jul-13,16:00,23.256,,HRCC,9734130,2013-07-24 16:00
24-Jul-13,16:30,23.304,,HRCC,9734130,2013-07-24 16:30
24-Jul-13,17:00,23.304,,HRCC,9734130,2013-07-24 17:00
24-Jul-13,17:30,23.208,,HRCC,9734130,2013-07-24 17:30
24-Jul-13,18:00,23.088,,HRCC,9734130,2013-07-24 18:00
24-Jul-13,18:30,22.944,,HRCC,9734130,2013-07-24 18:30
24-Jul-13,19:00,22.8,,HRCC,9734130,2013-07-24 19:00
24-Jul-13,19:30,22.657,,HRCC,9734130,2013-07-24 19:30
24-Jul-13,20:00,22.513,,HRCC,9734130,2013-07-24 20:00
24-Jul-13,20:30,22.393,,HRCC,9734130,2013-07-24 20:30
24-Jul-13,21:00,22.25,,HRCC,9734130,2013-07-24 21:00
24-Jul-13,21:30,22.082,,HRCC,9734130,2013-07-24 21:30
24-Jul-13,22:00,21.939,,HRCC,9734130,2013-07-24 22:00
24-Jul-13,22:30,21.795,,HRCC,9734130,2013-07-24 22:30
24-Jul-13,23:00,21.652,,HRCC,9734130,2013-07-24 23:00
24-Jul-13,23:30,21.533,,HRCC,9734130,2013-07-24 23:30
25-Jul-13,00:00,21.39,,HRCC,9734130,2013-07-25 00:00
25-Jul-13,00:30,21.27,,HRCC,9734130,2013-07-25 00:30
25-Jul-13,01:00,21.127,,HRCC,9734130,2013-07-25 01:00
25-Jul-13,01:30,21.008,,HRCC,9734130,2013-07-25 01:30
25-Jul-13,02:00,20.889,,HRCC,9734130,2013-07-25 02:00
25-Jul-13,02:30,20.77,,HRCC,9734130,2013-07-25 02:30
25-Jul-13,03:00,20.603,,HRCC,9734130,2013-07-25 03:00
25-Jul-13,03:30,20.46,,HRCC,9734130,2013-07-25 03:30
25-Jul-13,04:00,20.293,,HRCC,9734130,2013-07-25 04:00
25-Jul-13,04:30,20.15,,HRCC,9734130,2013-07-25 04:30
25-Jul-13,05:00,20.007,,HRCC,9734130,2013-07-25 05:00
25-Jul-13,05:30,19.841,,HRCC,9734130,2013-07-25 05:30
25-Jul-13,06:00,19.674,,HRCC,9734130,2013-07-25 06:00
25-Jul-13,06:30,19.532,,HRCC,9734130,2013-07-25 06:30
25-Jul-13,07:00,19.365,,HRCC,9734130,2013-07-25 07:00
25-Jul-13,07:30,19.246,,HRCC,9734130,2013-07-25 07:30
25-Jul-13,08:00,19.127,,HRCC,9734130,2013-07-25 08:00
25-Jul-13,08:30,19.008,,HRCC,9734130,2013-07-25 08:30
25-Jul-13,09:00,18.913,,HRCC,9734130,2013-07-25 09:00
25-Jul-13,09:30,18.866,,HRCC,9734130,2013-07-25 09:30
25-Jul-13,10:00,18.818,,HRCC,9734130,2013-07-25 10:00
25-Jul-13,10:30,18.794,,HRCC,9734130,2013-07-25 10:30
25-Jul-13,11:00,18.794,,HRCC,9734130,2013-07-25 11:00
25-Jul-13,11:30,18.794,,HRCC,9734130,2013-07-25 11:30
25-Jul-13,12:00,18.794,,HRCC,9734130,2013-07-25 12:00
25-Jul-13,12:30,18.866,,HRCC,9734130,2013-07-25 12:30
25-Jul-13,13:00,18.913,,HRCC,9734130,2013-07-25 13:00
25-Jul-13,13:30,18.985,,HRCC,9734130,2013-07-25 13:30
25-Jul-13,14:00,19.032,,HRCC,9734130,2013-07-25 14:00
25-Jul-13,14:30,19.056,,HRCC,9734130,2013-07-25 14:30
25-Jul-13,15:00,19.103,,HRCC,9734130,2013-07-25 15:00
25-Jul-13,15:30,19.151,,HRCC,9734130,2013-07-25 15:30
25-Jul-13,16:00,19.175,,HRCC,9734130,2013-07-25 16:00
25-Jul-13,16:30,19.199,,HRCC,9734130,2013-07-25 16:30
25-Jul-13,17:00,19.222,,HRCC,9734130,2013-07-25 17:00
25-Jul-13,17:30,19.222,,HRCC,9734130,2013-07-25 17:30
25-Jul-13,18:00,19.222,,HRCC,9734130,2013-07-25 18:00
25-Jul-13,18:30,19.199,,HRCC,9734130,2013-07-25 18:30
25-Jul-13,19:00,19.175,,HRCC,9734130,2013-07-25 19:00
25-Jul-13,19:30,19.127,,HRCC,9734130,2013-07-25 19:30
25-Jul-13,20:00,19.08,,HRCC,9734130,2013-07-25 20:00
25-Jul-13,20:30,19.032,,HRCC,9734130,2013-07-25 20:30
25-Jul-13,21:00,18.985,,HRCC,9734130,2013-07-25 21:00
25-Jul-13,21:30,18.913,,HRCC,9734130,2013-07-25 21:30
25-Jul-13,22:00,18.866,,HRCC,9734130,2013-07-25 22:00
25-Jul-13,22:30,18.818,,HRCC,9734130,2013-07-25 22:30
25-Jul-13,23:00,18.747,,HRCC,9734130,2013-07-25 23:00
25-Jul-13,23:30,18.699,,HRCC,9734130,2013-07-25 23:30
26-Jul-13,00:00,18.628,,HRCC,9734130,2013-07-26 00:00
26-Jul-13,00:30,18.58,,HRCC,9734130,2013-07-26 00:30
26-Jul-13,01:00,18.533,,HRCC,9734130,2013-07-26 01:00
26-Jul-13,01:30,18.485,,HRCC,9734130,2013-07-26 01:30
26-Jul-13,02:00,18.438,,HRCC,9734130,2013-07-26 02:00
26-Jul-13,02:30,18.39,,HRCC,9734130,2013-07-26 02:30
26-Jul-13,03:00,18.366,,HRCC,9734130,2013-07-26 03:00
26-Jul-13,03:30,18.319,,HRCC,9734130,2013-07-26 03:30
26-Jul-13,04:00,18.271,,HRCC,9734130,2013-07-26 04:00
26-Jul-13,04:30,18.224,,HRCC,9734130,2013-07-26 04:30
26-Jul-13,05:00,18.2,,HRCC,9734130,2013-07-26 05:00
26-Jul-13,05:30,18.152,,HRCC,9734130,2013-07-26 05:30
26-Jul-13,06:00,18.105,,HRCC,9734130,2013-07-26 06:00
26-Jul-13,06:30,18.081,,HRCC,9734130,2013-07-26 06:30
26-Jul-13,07:00,18.057,,HRCC,9734130,2013-07-26 07:00
26-Jul-13,07:30,18.033,,HRCC,9734130,2013-07-26 07:30
26-Jul-13,08:00,18.01,,HRCC,9734130,2013-07-26 08:00
26-Jul-13,08:30,18.01,,HRCC,9734130,2013-07-26 08:30
26-Jul-13,09:00,17.986,,HRCC,9734130,2013-07-26 09:00
26-Jul-13,09:30,18.01,,HRCC,9734130,2013-07-26 09:30
26-Jul-13,10:00,18.01,,HRCC,9734130,2013-07-26 10:00
26-Jul-13,10:30,18.01,,HRCC,9734130,2013-07-26 10:30
26-Jul-13,11:00,18.033,,HRCC,9734130,2013-07-26 11:00
26-Jul-13,11:30,18.057,,HRCC,9734130,2013-07-26 11:30
26-Jul-13,12:00,18.152,,HRCC,9734130,2013-07-26 12:00
26-Jul-13,12:30,18.271,,HRCC,9734130,2013-07-26 12:30
26-Jul-13,13:00,18.366,,HRCC,9734130,2013-07-26 13:00
26-Jul-13,13:30,18.461,,HRCC,9734130,2013-07-26 13:30
26-Jul-13,14:00,18.652,,HRCC,9734130,2013-07-26 14:00
26-Jul-13,14:30,18.866,,HRCC,9734130,2013-07-26 14:30
26-Jul-13,15:00,18.985,,HRCC,9734130,2013-07-26 15:00
26-Jul-13,15:30,19.127,,HRCC,9734130,2013-07-26 15:30
26-Jul-13,16:00,19.294,,HRCC,9734130,2013-07-26 16:00
26-Jul-13,16:30,19.413,,HRCC,9734130,2013-07-26 16:30
26-Jul-13,17:00,19.532,,HRCC,9734130,2013-07-26 17:00
26-Jul-13,17:30,19.722,,HRCC,9734130,2013-07-26 17:30
26-Jul-13,18:00,19.77,,HRCC,9734130,2013-07-26 18:00
26-Jul-13,18:30,19.793,,HRCC,9734130,2013-07-26 18:30
26-Jul-13,19:00,19.817,,HRCC,9734130,2013-07-26 19:00
26-Jul-13,19:30,19.817,,HRCC,9734130,2013-07-26 19:30
26-Jul-13,20:00,19.77,,HRCC,9734130,2013-07-26 20:00
26-Jul-13,20:30,19.722,,HRCC,9734130,2013-07-26 20:30
26-Jul-13,21:00,19.627,,HRCC,9734130,2013-07-26 21:00
26-Jul-13,21:30,19.508,,HRCC,9734130,2013-07-26 21:30
26-Jul-13,22:00,19.365,,HRCC,9734130,2013-07-26 22:00
26-Jul-13,22:30,19.199,,HRCC,9734130,2013-07-26 22:30
26-Jul-13,23:00,19.032,,HRCC,9734130,2013-07-26 23:00
26-Jul-13,23:30,18.866,,HRCC,9734130,2013-07-26 23:30
27-Jul-13,00:00,18.723,,HRCC,9734130,2013-07-27 00:00
27-Jul-13,00:30,18.604,,HRCC,9734130,2013-07-27 00:30
27-Jul-13,01:00,18.485,,HRCC,9734130,2013-07-27 01:00
27-Jul-13,01:30,18.366,,HRCC,9734130,2013-07-27 01:30
27-Jul-13,02:00,18.271,,HRCC,9734130,2013-07-27 02:00
27-Jul-13,02:30,18.176,,HRCC,9734130,2013-07-27 02:30
27-Jul-13,03:00,18.081,,HRCC,9734130,2013-07-27 03:00
27-Jul-13,03:30,17.986,,HRCC,9734130,2013-07-27 03:30
27-Jul-13,04:00,17.891,,HRCC,9734130,2013-07-27 04:00
27-Jul-13,04:30,17.796,,HRCC,9734130,2013-07-27 04:30
27-Jul-13,05:00,17.701,,HRCC,9734130,2013-07-27 05:00
27-Jul-13,05:30,17.582,,HRCC,9734130,2013-07-27 05:30
27-Jul-13,06:00,17.486,,HRCC,9734130,2013-07-27 06:00
27-Jul-13,06:30,17.368,,HRCC,9734130,2013-07-27 06:30
27-Jul-13,07:00,17.272,,HRCC,9734130,2013-07-27 07:00
27-Jul-13,07:30,17.201,,HRCC,9734130,2013-07-27 07:30
27-Jul-13,08:00,17.153,,HRCC,9734130,2013-07-27 08:00
27-Jul-13,08:30,17.153,,HRCC,9734130,2013-07-27 08:30
27-Jul-13,09:00,17.177,,HRCC,9734130,2013-07-27 09:00
27-Jul-13,09:30,17.272,,HRCC,9734130,2013-07-27 09:30
27-Jul-13,10:00,17.415,,HRCC,9734130,2013-07-27 10:00
27-Jul-13,10:30,17.605,,HRCC,9734130,2013-07-27 10:30
27-Jul-13,11:00,17.796,,HRCC,9734130,2013-07-27 11:00
27-Jul-13,11:30,17.796,,HRCC,9734130,2013-07-27 11:30
27-Jul-13,12:00,17.938,,HRCC,9734130,2013-07-27 12:00
27-Jul-13,12:30,18.129,,HRCC,9734130,2013-07-27 12:30
27-Jul-13,13:00,18.557,,HRCC,9734130,2013-07-27 13:00
27-Jul-13,13:30,18.985,,HRCC,9734130,2013-07-27 13:30
27-Jul-13,14:00,19.341,,HRCC,9734130,2013-07-27 14:00
27-Jul-13,14:30,19.627,,HRCC,9734130,2013-07-27 14:30
27-Jul-13,15:00,19.841,,HRCC,9734130,2013-07-27 15:00
27-Jul-13,15:30,20.079,,HRCC,9734130,2013-07-27 15:30
27-Jul-13,16:00,20.246,,HRCC,9734130,2013-07-27 16:00
27-Jul-13,16:30,20.365,,HRCC,9734130,2013-07-27 16:30
27-Jul-13,17:00,20.555,,HRCC,9734130,2013-07-27 17:00
27-Jul-13,17:30,20.674,,HRCC,9734130,2013-07-27 17:30
27-Jul-13,18:00,20.77,,HRCC,9734130,2013-07-27 18:00
27-Jul-13,18:30,20.841,,HRCC,9734130,2013-07-27 18:30
27-Jul-13,19:00,20.889,,HRCC,9734130,2013-07-27 19:00
27-Jul-13,19:30,20.913,,HRCC,9734130,2013-07-27 19:30
27-Jul-13,20:00,20.913,,HRCC,9734130,2013-07-27 20:00
27-Jul-13,20:30,20.865,,HRCC,9734130,2013-07-27 20:30
27-Jul-13,21:00,20.793,,HRCC,9734130,2013-07-27 21:00
27-Jul-13,21:30,20.698,,HRCC,9734130,2013-07-27 21:30
27-Jul-13,22:00,20.603,,HRCC,9734130,2013-07-27 22:00
27-Jul-13,22:30,20.484,,HRCC,9734130,2013-07-27 22:30
27-Jul-13,23:00,20.317,,HRCC,9734130,2013-07-27 23:00
27-Jul-13,23:30,20.15,,HRCC,9734130,2013-07-27 23:30
28-Jul-13,00:00,19.984,,HRCC,9734130,2013-07-28 00:00
28-Jul-13,00:30,19.793,,HRCC,9734130,2013-07-28 00:30
28-Jul-13,01:00,19.627,,HRCC,9734130,2013-07-28 01:00
28-Jul-13,01:30,19.436,,HRCC,9734130,2013-07-28 01:30
28-Jul-13,02:00,19.294,,HRCC,9734130,2013-07-28 02:00
28-Jul-13,02:30,19.175,,HRCC,9734130,2013-07-28 02:30
28-Jul-13,03:00,19.08,,HRCC,9734130,2013-07-28 03:00
28-Jul-13,03:30,19.008,,HRCC,9734130,2013-07-28 03:30
28-Jul-13,04:00,18.937,,HRCC,9734130,2013-07-28 04:00
28-Jul-13,04:30,18.866,,HRCC,9734130,2013-07-28 04:30
28-Jul-13,05:00,18.818,,HRCC,9734130,2013-07-28 05:00
28-Jul-13,05:30,18.771,,HRCC,9734130,2013-07-28 05:30
28-Jul-13,06:00,18.747,,HRCC,9734130,2013-07-28 06:00
28-Jul-13,06:30,18.723,,HRCC,9734130,2013-07-28 06:30
28-Jul-13,07:00,18.699,,HRCC,9734130,2013-07-28 07:00
28-Jul-13,07:30,18.699,,HRCC,9734130,2013-07-28 07:30
28-Jul-13,08:00,18.699,,HRCC,9734130,2013-07-28 08:00
28-Jul-13,08:30,18.723,,HRCC,9734130,2013-07-28 08:30
28-Jul-13,09:00,18.771,,HRCC,9734130,2013-07-28 09:00
28-Jul-13,09:30,18.818,,HRCC,9734130,2013-07-28 09:30
28-Jul-13,10:00,18.842,,HRCC,9734130,2013-07-28 10:00
28-Jul-13,10:30,18.913,,HRCC,9734130,2013-07-28 10:30
28-Jul-13,11:00,19.032,,HRCC,9734130,2013-07-28 11:00
28-Jul-13,11:30,19.294,,HRCC,9734130,2013-07-28 11:30
28-Jul-13,12:00,19.46,,HRCC,9734130,2013-07-28 12:00
28-Jul-13,12:30,19.603,,HRCC,9734130,2013-07-28 12:30
28-Jul-13,13:00,19.77,,HRCC,9734130,2013-07-28 13:00
28-Jul-13,13:30,19.888,,HRCC,9734130,2013-07-28 13:30
28-Jul-13,14:00,19.984,,HRCC,9734130,2013-07-28 14:00
28-Jul-13,14:30,20.103,,HRCC,9734130,2013-07-28 14:30
28-Jul-13,15:00,20.246,,HRCC,9734130,2013-07-28 15:00
28-Jul-13,15:30,20.412,,HRCC,9734130,2013-07-28 15:30
28-Jul-13,16:00,20.555,,HRCC,9734130,2013-07-28 16:00
28-Jul-13,16:30,20.674,,HRCC,9734130,2013-07-28 16:30
28-Jul-13,17:00,20.77,,HRCC,9734130,2013-07-28 17:00
28-Jul-13,17:30,20.817,,HRCC,9734130,2013-07-28 17:30
28-Jul-13,18:00,20.865,,HRCC,9734130,2013-07-28 18:00
28-Jul-13,18:30,20.889,,HRCC,9734130,2013-07-28 18:30
28-Jul-13,19:00,20.913,,HRCC,9734130,2013-07-28 19:00
28-Jul-13,19:30,20.936,,HRCC,9734130,2013-07-28 19:30
28-Jul-13,20:00,20.936,,HRCC,9734130,2013-07-28 20:00
28-Jul-13,20:30,20.913,,HRCC,9734130,2013-07-28 20:30
28-Jul-13,21:00,20.889,,HRCC,9734130,2013-07-28 21:00
28-Jul-13,21:30,20.841,,HRCC,9734130,2013-07-28 21:30
28-Jul-13,22:00,20.77,,HRCC,9734130,2013-07-28 22:00
28-Jul-13,22:30,20.698,,HRCC,9734130,2013-07-28 22:30
28-Jul-13,23:00,20.603,,HRCC,9734130,2013-07-28 23:00
28-Jul-13,23:30,20.507,,HRCC,9734130,2013-07-28 23:30
29-Jul-13,00:00,20.436,,HRCC,9734130,2013-07-29 00:00
29-Jul-13,00:30,20.341,,HRCC,9734130,2013-07-29 00:30
29-Jul-13,01:00,20.269,,HRCC,9734130,2013-07-29 01:00
29-Jul-13,01:30,20.198,,HRCC,9734130,2013-07-29 01:30
29-Jul-13,02:00,20.126,,HRCC,9734130,2013-07-29 02:00
29-Jul-13,02:30,20.055,,HRCC,9734130,2013-07-29 02:30
29-Jul-13,03:00,19.984,,HRCC,9734130,2013-07-29 03:00
29-Jul-13,03:30,19.912,,HRCC,9734130,2013-07-29 03:30
29-Jul-13,04:00,19.865,,HRCC,9734130,2013-07-29 04:00
29-Jul-13,04:30,19.793,,HRCC,9734130,2013-07-29 04:30
29-Jul-13,05:00,19.746,,HRCC,9734130,2013-07-29 05:00
29-Jul-13,05:30,19.674,,HRCC,9734130,2013-07-29 05:30
29-Jul-13,06:00,19.603,,HRCC,9734130,2013-07-29 06:00
29-Jul-13,06:30,19.555,,HRCC,9734130,2013-07-29 06:30
29-Jul-13,07:00,19.532,,HRCC,9734130,2013-07-29 07:00
29-Jul-13,07:30,19.484,,HRCC,9734130,2013-07-29 07:30
29-Jul-13,08:00,19.46,,HRCC,9734130,2013-07-29 08:00
