Plot Title: ECO66G12-Water,,,,,,,,,,
,Date / Time,Water BP psi,Water Temp oC,Air BP psi,Water Level ft,Air Temp oC,,,,
#,"Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10229557, SEN S/N: 10229557)","Temp, °C (LGR S/N: 10229557, SEN S/N: 10229557)","Abs Pres Barom., psi (LGR S/N: 10229571, SEN S/N: 10229571)","Water Level, feet (LGR S/N: 10229557)","Temp, °C (LGR S/N: 10229571, SEN S/N: 10229571)",Coupler Detached (LGR S/N: 10229557),Coupler Attached (LGR S/N: 10229557),Stopped (LGR S/N: 10229557),End Of File (LGR S/N: 10229557)
4363,4/14/2014 8:00,14.3026,13.365,14.11,0.395,7.983,,,,
4364,4/14/2014 8:30,14.318,13.173,14.1261,0.393,7.582,,,,
4365,4/14/2014 9:00,14.3219,12.98,14.1287,0.396,6.775,,,,
4366,4/14/2014 9:30,14.3351,12.787,14.138,0.405,6.37,,,,
4367,4/14/2014 10:00,14.3455,12.497,14.1467,0.409,5.86,,,,
4368,4/14/2014 10:30,14.3544,12.401,14.1535,0.414,5.45,,,,
4369,4/14/2014 11:00,14.3674,12.207,14.1663,0.414,4.831,,,,
4370,4/14/2014 11:30,14.3848,11.916,14.1806,0.422,4.102,,,,
4371,4/14/2014 12:00,14.3822,11.819,14.1763,0.426,3.683,,,,
4372,4/14/2014 12:30,14.3953,11.625,14.1843,0.437,3.472,,,,
4373,4/14/2014 13:00,14.395,11.528,14.1848,0.435,3.155,,,,
4374,4/14/2014 13:30,14.4015,11.431,14.1877,0.444,3.261,,,,
4375,4/14/2014 14:00,14.4036,11.334,14.1893,0.445,3.578,,,,
4376,4/14/2014 14:30,14.4009,11.236,14.1914,0.434,3.998,,,,
4377,4/14/2014 15:00,14.4028,11.139,14.1947,0.431,4.207,,,,
4378,4/14/2014 15:30,14.4049,11.041,14.1957,0.433,4.415,,,,
4379,4/14/2014 16:00,14.4025,11.041,14.1961,0.426,4.934,,,,
4380,4/14/2014 16:30,14.4022,10.944,14.1977,0.422,5.244,,,,
4381,4/14/2014 17:00,14.402,10.846,14.2015,0.413,5.552,,,,
4382,4/14/2014 17:30,14.4111,10.846,14.2111,0.412,5.655,,,,
4383,4/14/2014 18:00,14.4176,10.748,14.2173,0.412,5.552,,,,
4384,4/14/2014 18:30,14.4288,10.651,14.2286,0.412,5.552,,,,
4385,4/14/2014 19:00,14.4305,10.455,14.2344,0.403,5.347,,,,
4386,4/14/2014 19:30,14.4347,10.357,14.2385,0.403,5.244,,,,
4387,4/14/2014 20:00,14.4387,10.161,14.2453,0.396,4.831,,,,
4388,4/14/2014 20:30,14.4384,10.063,14.2421,0.403,4.207,,,,
4389,4/14/2014 21:00,14.431,9.866,14.2385,0.394,3.472,,,,
4390,4/14/2014 21:30,14.4281,9.669,14.2337,0.399,2.517,,,,
4391,4/14/2014 22:00,14.4323,9.571,14.2423,0.389,1.98,,,,
4392,4/14/2014 22:30,14.4363,9.373,14.2479,0.385,1.764,,,,
4393,4/14/2014 23:00,14.4474,9.275,14.2627,0.376,1.548,,,,
4394,4/14/2014 23:30,14.4491,9.077,14.2594,0.388,1.33,,,,
4395,4/15/2014 0:00,14.4623,8.879,14.2746,0.383,1.221,,,,
4396,4/15/2014 0:30,14.4688,8.779,14.2838,0.377,0.784,,,,
4397,4/15/2014 1:00,14.4704,8.581,14.2855,0.377,0.232,,,,
4398,4/15/2014 1:30,14.4748,8.481,14.2888,0.379,0.01,,,,
4399,4/15/2014 2:00,14.4695,8.282,14.2867,0.372,0.01,,,,
4400,4/15/2014 2:30,14.4716,8.182,14.2888,0.372,0.01,,,,
4401,4/15/2014 3:00,14.469,8.082,14.2878,0.368,-0.213,,,,
4402,4/15/2014 3:30,14.4707,7.882,14.2917,0.363,-0.325,,,,
4403,4/15/2014 4:00,14.4772,7.782,14.2985,0.362,-0.325,,,,
4404,4/15/2014 4:30,14.4769,7.682,14.298,0.363,-0.437,,,,
4405,4/15/2014 5:00,14.4743,7.582,14.298,0.357,-0.437,,,,
4406,4/15/2014 5:30,14.481,7.481,14.3025,0.362,-0.437,,,,
4407,4/15/2014 6:00,14.4807,7.381,14.3007,0.365,-0.325,,,,
4408,4/15/2014 6:30,14.4804,7.28,14.3054,0.354,-0.325,,,,
4409,4/15/2014 7:00,14.4869,7.179,14.3144,0.348,-0.325,,,,
4410,4/15/2014 7:30,14.4935,7.079,14.312,0.369,-0.325,,,,
4411,4/15/2014 8:00,14.491,6.978,14.3165,0.353,-0.325,,,,
4412,4/15/2014 8:30,14.4999,6.877,14.3222,0.36,-0.102,,,,
4413,4/15/2014 9:00,14.4975,6.877,14.3273,0.343,0.453,,,,
4414,4/15/2014 9:30,14.5044,6.877,14.331,0.35,1.221,,,,
4415,4/15/2014 10:00,14.507,6.978,14.336,0.345,2.195,,,,
4416,4/15/2014 10:30,14.5102,7.28,14.339,0.345,3.683,,,,
4417,4/15/2014 11:00,14.5135,7.682,14.3384,0.354,5.347,,,,
4418,4/15/2014 11:30,14.5148,8.082,14.3394,0.355,7.28,,,,
4419,4/15/2014 12:00,14.516,8.481,14.3374,0.362,9.077,,,,
4420,4/15/2014 12:30,14.5125,8.879,14.3349,0.36,10.748,,,,
4421,4/15/2014 13:00,14.5046,9.275,14.3276,0.359,11.916,,,,
4422,4/15/2014 13:30,14.4967,9.669,14.3222,0.353,12.594,,,,
4423,4/15/2014 14:00,14.4936,10.161,14.3218,0.347,13.365,,,,
4424,4/15/2014 14:30,14.4906,10.651,14.3184,0.347,14.421,,,,
4425,4/15/2014 15:00,14.4801,10.944,14.3078,0.348,14.996,,,,
4426,4/15/2014 15:30,14.4787,11.236,14.3042,0.353,15.569,,,,
4427,4/15/2014 16:00,14.4727,11.528,14.2952,0.36,16.427,,,,
4428,4/15/2014 16:30,14.4662,11.625,14.2943,0.347,17.094,,,,
4429,4/15/2014 17:00,14.4639,11.625,14.2884,0.355,17.665,,,,
4430,4/15/2014 17:30,14.4574,11.722,14.2859,0.346,18.045,,,,
4431,4/15/2014 18:00,14.4594,11.625,14.2849,0.353,17.855,,,,
4432,4/15/2014 18:30,14.4613,11.528,14.2864,0.354,17.284,,,,
4433,4/15/2014 19:00,14.4636,11.528,14.2887,0.354,16.046,,,,
4434,4/15/2014 19:30,14.4633,11.431,14.2874,0.356,14.134,,,,
4435,4/15/2014 20:00,14.4698,11.334,14.2911,0.363,12.304,,,,
4436,4/15/2014 20:30,14.4742,11.236,14.2952,0.363,10.944,,,,
4437,4/15/2014 21:00,14.4781,11.041,14.3032,0.354,9.866,,,,
4438,4/15/2014 21:30,14.4823,10.944,14.3052,0.359,8.978,,,,
4439,4/15/2014 22:00,14.4867,10.846,14.3113,0.355,7.983,,,,
4440,4/15/2014 22:30,14.4952,10.651,14.3157,0.365,7.079,,,,
4441,4/15/2014 23:00,14.4926,10.553,14.3212,0.346,6.37,,,,
4442,4/15/2014 23:30,14.4988,10.357,14.3235,0.355,5.962,,,,
4443,4/16/2014 0:00,14.5054,10.259,14.3287,0.358,5.655,,,,
4444,4/16/2014 0:30,14.5093,10.063,14.3345,0.353,5.45,,,,
4445,4/16/2014 1:00,14.5067,9.965,14.3334,0.35,5.244,,,,
4446,4/16/2014 1:30,14.5087,9.866,14.3364,0.348,4.934,,,,
4447,4/16/2014 2:00,14.5104,9.669,14.3381,0.348,4.831,,,,
4448,4/16/2014 2:30,14.5123,9.571,14.3396,0.349,5.141,,,,
4449,4/16/2014 3:00,14.5123,9.571,14.3418,0.344,5.552,,,,
4450,4/16/2014 3:30,14.5144,9.472,14.3405,0.351,6.166,,,,
4451,4/16/2014 4:00,14.5186,9.373,14.3466,0.347,6.471,,,,
4452,4/16/2014 4:30,14.5229,9.275,14.3528,0.343,6.37,,,,
4453,4/16/2014 5:00,14.5226,9.176,14.3553,0.336,5.962,,,,
4454,4/16/2014 5:30,14.5268,9.077,14.3576,0.341,5.552,,,,
4455,4/16/2014 6:00,14.5312,8.978,14.3577,0.35,5.141,,,,
4456,4/16/2014 6:30,14.5242,8.978,14.36,0.329,5.141,,,,
4457,4/16/2014 7:00,14.5309,8.879,14.3618,0.34,5.037,,,,
4458,4/16/2014 7:30,14.5328,8.779,14.3654,0.336,4.415,,,,
4459,4/16/2014 8:00,14.5416,8.68,14.3728,0.34,4.102,,,,
4460,4/16/2014 8:30,14.5463,8.68,14.3779,0.339,4.207,,,,
4461,4/16/2014 9:00,14.5554,8.68,14.385,0.343,4.727,,,,
4462,4/16/2014 9:30,14.5531,8.68,14.3835,0.341,5.757,,,,
4463,4/16/2014 10:00,14.5557,8.779,14.3863,0.341,7.582,,,,
4464,4/16/2014 10:30,14.5589,9.077,14.3917,0.336,9.472,,,,
4465,4/16/2014 11:00,14.5579,9.472,14.3914,0.334,11.139,,,,
4466,4/16/2014 11:30,14.559,9.866,14.3934,0.332,12.787,,,,
4467,4/16/2014 12:00,14.5603,10.259,14.3944,0.333,14.23,,,,
